番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
Classica Loid,9.5,2605523,181003,72655,535,搞笑|原创|音乐|机战,0
BLACK CAT,9.5,919980,160895,2716,872,热血|奇幻|战斗,0
叛逆性百万亚瑟王 第二季,9.4,3011706,499933,13470,1294,奇幻|战斗|游戏改,1
心跳回忆 ONLY LOVE,9.4,2705381,165554,86536,755,萌系|日常|治愈,0
×××HOLiC 笼,9.8,7614357,1388981,333651,1287,奇幻,0
蔷薇少女 梦之终结,9.6,1703187,607662,32944,1085,萌系|奇幻,0
虫师 续章 铃之雫,9.8,1606307,1025040,25336,1421,奇幻|治愈,0
邻座的怪同学 OAD,9.5,1758916,1813732,21103,978,搞笑|校园|少女,0
美男高校地球防卫部LOVE！,9.1,882605,281805,39294,526,搞笑|奇幻|战斗|校园,0
钻石王牌 act II 前半,9.7,12361712,316334,113410,3802,漫画改|校园|运动|社团,1
鬼平,9.5,2585264,157039,19642,689,推理|历史,0
HELLO!! 黄金拼图,9.7,2028399,396002,119511,1779,校园|日常|治愈,0
搞笑漫画日和＋,9.4,3446343,534040,12553,562,搞笑|泡面,0
银河英雄传说：全新命题,9.7,2210746,299782,40253,2430,小说改|科幻|架空|智斗,0
八月的棒球甜心,9,1489208,155965,24553,1111,游戏改|运动|校园,1
ID-0,9.1,2161681,155615,26966,501,科幻|原创,0
偶像选举,8,3032061,155197,50309,246,偶像|音乐|日常,0
潜行吧！奈亚子W OVA,9.5,2861955,809676,34740,500,搞笑,0
今天开始做魔王 第三季,9.2,3374887,476641,18248,407,奇幻|神魔,1
混沌之脑,7.4,1591504,154953,145785,695,,0
Tokyo Guru: re (Part 2)（僅限港澳台地區）,7.9,751651,220555,10980,710,热血|战斗|漫画改,0
如果有○○就好了。,9.4,6561501,2739749,3995,1229,小说改|恋爱,0
國王遊戲 The Animation（僅限台灣地區）,3.8,327246,154365,8399,1587,智斗|漫画改,0
Tokyo Guru: re (Part 1)（僅限港澳台地區）,9,1394558,220555,33745,1216,,0
魔法少女什么的已经够了啦。第二季,9.1,2789602,398410,16262,581,萌系|魔法|日常|泡面,0
光能使者,9.8,4923311,160940,89478,1096,时泪|奇幻|热血|冒险,0
城市猎人 TV版,9.8,2406745,188234,36969,1957,搞笑|热血,1
A CHANNEL,9.7,1129826,158226,28252,1170,萌系|日常|校园|治愈,0
热风海陆BUSHIROAD,8.6,1043571,162238,30898,453,热血|冒险,0
魔卡少女樱 知世的影像活跃日记,9.6,2378579,3708116,25426,970,少女|魔法,0
音乐少女,7.8,2741152,152607,30345,736,搞笑|音乐|偶像|日常,0
月色真美 SP,9.7,2773356,3199468,27738,2234,恋爱|校园|原创,0
青春之旅 OAD,9.3,3381390,1347304,69537,786,恋爱|校园,0
越狱兔 前传,9.6,14589408,267548,16825,812,萌系|搞笑|泡面,0
伯纳德小姐说。,9.2,2094762,151194,8011,392,漫画改|日常|泡面,0
B-PROJECT～绝顶＊Emotion～,8,2648011,150964,10034,381,音乐|偶像|原创,1
MYSELF;YOURSELF,9.4,1336549,150725,33763,1007,日常|治愈,0
屁屁吾郎,8.7,6290499,149963,94408,530,日常|泡面,0
女神异闻录5 动画版 年末特别篇「前篇 / 后篇」,9,1828713,1365264,33503,1301,奇幻|游戏改,1
灵感！,9.7,1336025,147920,24126,1586,奇幻|少女,0
源氏物语千年纪 Genji,9.1,1743139,147899,50146,363,历史|少女|恋爱,0
CANDY BOY,9.8,1824879,152503,41760,1619,日常,0
僵尸借贷,9.3,929228,147792,23151,571,奇幻|热血,0
幻影少年,9.3,1307651,147770,24250,384,奇幻,0
阿童木起源,9,2521929,147125,48975,325,科幻|漫画改,0
南家三姐妹 再来一碗,8.8,3707077,643000,156964,1510,萌系|搞笑|日常,0
GJ部@,9.8,1447994,835489,45780,2156,搞笑|日常|校园|萌系,0
灼眼的夏娜 OVA 恋爱与温泉的校外学习！,9.3,913249,1340091,33703,394,校园|热血|小说改|奇幻,0
飙速宅男 新世代,9.2,5034872,210620,67907,367,热血|运动|漫画改,1
樱花忍法帖,5,3063532,145670,28695,1006,小说改|战斗,0
鬼滅之刃（僅限台灣地區）,9.4,3664196,145613,38948,2431,漫画改|战斗,0
NEW GAME! OVA,9.5,1265509,1818642,37365,1334,职场,0
幼女戰記（僅限港澳台地區）,9.7,497930,144300,10162,1714,小说改|穿越|奇幻|战斗,0
萝球社！SS,9.3,1988648,368101,128413,925,萌系|校园|运动|小说改,0
当女孩遇到熊,6.7,1346645,170036,25297,2320,日常|治愈,0
不可思议星球的双胞胎公主,9.3,2958781,182203,117176,565,奇幻|少女|魔法,0
精灵宝可梦 钻石&珍珠,9.6,8040767,1566969,206936,1106,热血|战斗|励志|游戏改,1
×××HOLiC 仲夏夜之梦,9.7,1919522,1388981,36588,1003,奇幻,0
哥斯拉：怪兽行星,7.8,4512856,0,22196,1606,动作|科幻|动画,1
黑子的篮球 第3期 OVA,9.7,745368,1207246,8823,988,热血|校园|社团|运动,1
我们这一家 新篇,9.7,6418457,205548,116180,480,日常,0
越狱兔 第1季,9.7,6984769,267548,90596,1731,萌系|搞笑|泡面,0
神曲奏界POLYPHONICA 第一季,9,553925,166413,4001,246,奇幻|架空,0
武士弗拉明戈,9.3,703001,141529,13607,907,搞笑|科幻|热血|偶像,0
简单易懂的现代魔法,8.6,1191741,141175,9756,276,奇幻,0
温泉幼精箱根酱,8.1,3579805,140492,33573,212,萌系|日常|奇幻,0
坂道上的阿波罗,9.6,890308,140371,24984,1268,音乐|治愈|励志|校园,0
BanG Dream! 少女乐团派对☆PICO,9.8,8946657,201743,22365,3204,萌系|音乐|少女|游戏改,0
爱丝卡与罗吉的工作室 黄昏之空的炼金术士,9.1,1977755,139825,65198,400,奇幻|治愈|少女|架空,0
赤发白雪姬 OVA 不值一提的宝物、这一页,9.6,181634,1369550,1256,775,奇幻|少女,1
偶像大师 灰姑娘女孩 第2期,9.2,2852040,543463,103077,752,音乐|励志|偶像|少女,0
SHOW BY ROCK!! Short!!,9,2520724,286889,10296,171,萌系|搞笑|音乐|泡面,0
排球少年剧场版 结束与开始,9.8,1820101,740959,17583,1496,热血|校园|社团|运动,0
道子与哈金,9.6,545678,138461,6118,875,热血|战斗,1
人鱼的旋律,9.6,2794924,149406,50738,411,萌系|奇幻,0
剧场版 快要坏掉的八音盒,9.6,2117557,360585,43587,1060,催泪|治愈,0
凉风,8.7,2574782,137845,26958,521,日常|少女,0
影鳄,9.5,4963480,249721,85707,575,奇幻,0
×××HOLiC 春梦记,9.8,7614357,1388981,333651,945,奇幻,0
小魔女学园,9.7,1430643,979087,15620,1320,萌系|奇幻|搞笑|校园,0
热带雨林的爆笑生活,9.5,2570149,149134,83068,1091,搞笑,0
虹色时光,9.4,1879923,137096,19111,1523,漫画改|恋爱|校园|少女,1
草莓棉花糖,9.6,1571496,141376,53165,1198,萌系|日常|治愈,0
名侦探柯南 迷宫的十字路口,9.8,3710533,3737583,88732,2991,漫画改|推理|智斗,1
新妹魔王的契約者（僅限港澳台）,8.5,270429,256917,7288,446,小说改|战斗,0
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",9.5,1417633,990505,190329,1012,萌系|奇幻,0
LEVEL E,9.7,1875303,135319,37066,1567,奇幻|科幻,0
千子,9.2,726720,135284,5318,611,奇幻|少女,0
南家三姐妹 欢迎回来,9.5,3178563,643000,95195,1337,萌系|搞笑|日常,0
创圣的大天使,8.7,1635244,196031,19777,232,科幻|热血|机战|架空,0
美男高校地球防卫部LOVE！LOVE！,9,1751440,281805,147247,288,搞笑|校园|战斗,1
枪心剑刃,9.5,1375202,134289,10634,589,奇幻|架空,0
马达加斯加的企鹅 第一季,9.7,4094022,150888,37997,713,萌系,0
名侦探柯南 世纪末的魔术师,9.7,3468764,3737590,86041,2252,漫画改|推理|智斗,1
狼雨,9.4,1246288,132946,22304,427,科幻|时泪,0
花牌情缘 第二季,8.5,2268989,574355,69895,1862,少女|运动|校园|热血,0
银之匙 Silver Spoon 第二季,9.8,5044537,301875,92954,3224,日常|热血|校园|美食,0
SD高达三国传 Brave Battle Warriors,9.5,4090392,132194,47333,710,机战|历史,0
宇宙战舰提拉米斯II,9.5,3600303,466623,18118,1181,搞笑|奇幻|泡面|漫画改,0
废弃公主,9.2,570536,131606,9505,393,奇幻|架空|冒险,0
歌之☆王子殿下 真爱2000%,9.3,2985592,325843,171005,455,音乐|声控|乙女,0
魔法学园MA,9.1,200639,130539,301,259,萌系|日常,0
东京猫猫,9.5,2996323,130459,97716,412,萌系|奇幻,0
战斗司书,9,1526692,130411,13397,312,奇幻|科幻|热血|声控,0
血型君2,9.4,7249013,139582,115761,277,泡面,0
与汪汪喵喵同居的开心日常,9.8,4687373,132171,3132,2998,日常|萌系|治愈|漫画改,0
Sends of Destruction,8.6,979253,130072,10141,343,奇幻|热血|架空|冒险,0
牙狼 -炎之刻印-,9.3,7558175,129860,217774,712,热血|奇幻|战斗,0
搞笑漫画日和2,9.3,3905053,534040,19742,509,搞笑|泡面,0
名侦探柯南 纯黑的恶梦,8.9,4072729,3737562,86876,2077,漫画改|推理|智斗,1
普通女高中生要做当地偶像,9.7,1162009,134453,22828,1155,偶像,0
目隱都市的演繹者（僅限港澳台地區）,9.1,133652,129078,4338,828,科幻|战斗,0
白色相簿 下半篇章,9.5,1091303,702023,19145,1206,日常|恋爱|游戏改,1
四驱兄弟（中文）,9.6,4651662,157635,59836,759,时泪|热血,0
X战记,9.4,1331326,145616,27207,461,奇幻|热血|战斗|时泪,0
破刃之剑,8.5,1205732,180917,12961,1166,机战|战斗|架空,0
夜樱四重奏,7,927975,170667,18652,217,奇幻,0
萌菌物语,9.5,1148623,139226,34856,408,萌系|日常,0
复仇者：世上最强英雄组合,9.6,4041154,128263,99455,728,科幻|热血,0
名侦探柯南 天空的遇难船,9,3493208,3737583,95778,1843,漫画改|推理|智斗,1
绝对防卫利维坦,9.1,1208956,126720,17863,321,萌系|奇幻|魔法|战斗,0
魔術學姐（僅限港澳台地區）,9.2,618877,126002,5926,853,漫画改|搞笑|恋爱,0
"Wake Up, Girls! 新章",8,947363,127126,8398,435,音乐|偶像|社团|原创,1
魔法少女奈叶ViVid,8.7,5379886,482038,122008,412,萌系|少儿|热血|魔法,0
名侦探柯南 业火的向日葵,6.6,3209680,3737600,59577,3067,漫画改|推理|智斗,1
拜托了！老师,9,1678782,125573,35084,762,奇幻|日常|原创,0
列比乌斯/Levius,9.5,1404226,125482,8029,973,漫画改|战斗|科幻,1
名侦探柯南 侦探们的镇魂歌,9.5,3435043,3737583,83016,1820,漫画改|推理|智斗,1
剧场版 王室教师海涅,9.5,630617,919153,21706,1009,搞笑|漫画改,1
机巧魔神,8.9,985112,136453,8290,393,科幻|热血,0
名侦探柯南 瞳孔中的暗杀者,9.8,3307917,3737590,91782,3419,漫画改|推理|智斗,1
夏雪密会,9.4,123090,125202,1369,925,奇幻|少女,1
文学少女,9.1,655130,166084,16054,385,治愈|校园|小说改,0
DRAMAtical Murder OVA,9.8,964164,280132,24408,1098,奇幻,0
名侦探柯南 第14个目标,9.7,3494057,3737559,70715,1900,漫画改|推理|智斗,1
BanG Dream! 少女乐团派对！☆PICO～大份～,9.8,6356213,201743,25419,3429,萌系|音乐|原创|校园,0
名侦探柯南 银翼的魔术师,9.3,3310348,3737583,80075,1618,漫画改|推理|智斗,1
高校星歌剧 第二季,9.5,3530247,316071,102110,733,音乐|校园|原创|偶像,0
名侦探柯南 通往天国的倒计时,9.8,3382970,3737590,90538,2711,漫画改|推理|智斗,1
玉响～hitotose～,9.6,666203,154517,24609,577,日常|治愈|社团,0
歌塑世界,9,2147807,123319,13716,695,原创|校园|音乐|偶像,0
Dimension W~维度战记~ OVA,9.6,641756,122800,1050,506,科幻|战斗,0
H2O 赤砂的印记,9.4,519143,122693,8062,741,少女|治愈,0
最终幻想15 兄弟情,9.6,2406861,122573,18392,612,奇幻|游戏改|架空|冒险,0
头文字D Second Stage,9.8,7252186,590421,197538,1205,时泪|运动|热血,0
CANNON BUSTERS,7.1,1232466,122199,6760,942,漫画改|搞笑|冒险|科幻,1
穿透幻影的太阳,9,1048532,121853,9294,557,奇幻,0
伽利略少女,8.3,456328,121465,1316,429,科幻,1
骑行少女,9.5,1928626,121417,72497,607,漫画改|校园|社团|运动,0
铳墓,9.5,1273542,120907,22854,598,奇幻|热血|战斗,0
星空清理者,9.6,1294050,120532,41085,1456,科幻|催泪|漫画改,0
SWORD GAI 装刀凯 The Animation,5.3,893272,138084,11657,445,奇幻|战斗|漫画改,1
心之彼端2,9.3,1149421,148416,21309,222,日常,0
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,8.8,2629039,943119,23515,368,科幻|热血|智斗,0
特别版 Free!-Take Your Marks-,9.7,796586,1619639,63638,1443,社团|运动,1
薄樱鬼 御伽草子,9.6,2935315,119752,31725,291,萌系|乙女|泡面,0
新机动战记高达W TV版,9.5,2979686,158558,46711,883,科幻|热血|机战,0
吹響！上低音號 第二季（僅限台灣地區）,9.6,630345,124685,24304,1240,音乐|校园|恋爱|社团,0
初音岛 S.S.,9.1,920251,471416,29049,368,日常|游戏改|校园|恋爱,0
高智能方程式,9.7,5055678,139145,79603,1139,时泪|科幻|运动|热血,0
滑头鬼之孙 ～奴良组事始～,9.5,1310995,1010597,10801,499,战斗,0
翼·年代记 东京默示录,9.7,937159,636757,15965,867,热血|奇幻|架空|穿越,0
图书馆战争,9.3,893677,126053,25766,403,奇幻|热血,0
Under The Dog,9.2,752942,115404,6540,785,战斗,0
献给某飞行员的恋歌,8.8,184295,151778,924,523,科幻|少女|小说改|架空,1
精灵宝可梦 超级愿望,7.3,3889517,1566969,100717,681,热血|战斗|励志|架空,1
祝福的钟声,8.6,677090,114643,5283,243,恋爱,0
春原莊的管理員小姐（僅限港澳台地區）,9.5,109840,114412,4419,395,日常|声控|漫画改,0
ALDNOAH.ZERO 第二季,6.5,3182219,339607,33864,5812,原创|战斗|科幻|架空,1
现视研1,9.6,1101776,170358,44376,555,搞笑|日常|少女,0
爱情泡泡糖,9,801733,113806,13657,517,日常|少女,0
名侦探柯南 沉默的15分钟,8.8,2963626,3737592,72595,1742,漫画改|推理|智斗,1
名侦探柯南 异次元的狙击手,8.5,3156226,3737596,65325,1471,漫画改|推理|智斗,1
玲音,9.5,774266,112997,25068,1124,科幻,0
搖曳莊的幽奈小姐（僅限港澳台地區）,9.4,148552,112895,5344,420,恋爱|神魔|漫画改,0
浦和小调,9,579051,112850,1836,235,日常|治愈,0
天堂餐馆,9.6,232500,112718,1619,541,日常|少女|治愈|美食,1
名侦探柯南 水平线上的阴谋,9.4,3064267,3737583,65325,1587,漫画改|推理|智斗,1
复活！小猫咪,9.2,6716536,112389,41932,237,萌系|日常|治愈,0
海物语,8.4,529906,111642,13405,144,奇幻|魔法,0
奇诺之旅,9.8,3724333,603945,66470,1487,小说改|奇幻|冒险,0
双恋,8.8,798950,146447,18778,317,日常|校园,0
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,9.6,2383555,3708120,28768,1431,魔法|漫画改,0
名侦探柯南 战栗的乐谱,9.5,2875785,3737583,65187,1611,漫画改|智斗|推理,1
名侦探柯南 漆黑的追踪者,9.3,3005209,3737583,74872,1292,漫画改|推理|智斗,1
不思议美眉,9.3,1837818,110835,8278,292,萌系|搞笑|日常,0
搞笑漫画日和3,9.2,2827787,534040,17675,400,搞笑|泡面,0
食梦者。3,9.8,2547657,451587,101987,3585,日常|热血|励志|职场,1
食梦者玛利,7.9,279119,110342,4288,423,奇幻,0
銀魂（僅限港澳台地區）,9.8,1201101,110286,13498,1771,漫画改|热血|战斗|搞笑,0
结城友奈是勇者 -鹫尾须美之章-,9.6,1120108,536181,15087,1106,少女|魔法,0
洲崎西 THE ANIMATION,9.4,2611816,110061,27741,578,萌系|搞笑|日常|校园,0
无头骑士异闻录×2 结 DuFuFuFu!!,9.6,797573,1694814,24271,848,奇幻|日常|小说改|声控,0
超级酷乐猫,9.8,2118184,108799,58656,807,萌系|搞笑|热血|奇幻,0
星梦手记,8.4,1845216,113450,38097,102,科幻|偶像|励志|原创,0
电脑线圈,9.7,946388,108540,32068,1120,科幻|治愈,0
变形少女,9,1849004,108284,8473,1561,机战,0
神奇宝贝 起源,9.7,3605613,108129,80590,884,战斗|架空|冒险,0
AKB0048 第一季,9.6,3769635,118573,101514,624,科幻|音乐|热血|偶像,0
東京暗鴉（僅限港澳台地區）,9.6,257246,107684,7115,966,小说改|战斗|校园|冒险,0
黑白小姐 第三季,8.9,1511779,171251,26665,169,日常|泡面|科幻|偶像,0
机动战士高达 THE ORIGIN I：苍瞳的卡斯巴尔,9.8,959494,174611,6892,1067,机战|科幻|漫画改,0
食梦者。2,9.7,2494318,451587,113027,2030,日常|热血|励志|职场,1
忍者少女千鸟～伊势・金崎篇～,9.3,3775897,251658,9825,645,历史|泡面|漫画改,1
鲁邦三世 第一季,9.8,1009640,456859,6524,652,漫画改,1
黑白小姐 第二季,8.9,2057869,171251,45955,156,萌系|搞笑|泡面|偶像,0
超智游戏,9.7,3914530,106865,71623,1931,热血|运动|智斗,0
阿尔卑斯山的少女,9.8,1815815,106593,36473,414,日常|治愈,0
贫穷姐妹物语,9.4,494333,106257,10952,701,萌系|日常|治愈,0
高达创战者 TRY,8.9,6516342,222785,86988,1004,机战,0
提亚拉之泪,8.2,514039,105855,8302,264,奇幻|战斗|架空|冒险,0
超时空要塞 Macross,9.5,1809502,118499,67285,527,科幻|热血|机战|偶像,0
名侦探柯南 绀碧之棺,8.7,2832464,3737583,36709,1142,漫画改|推理|智斗,1
夏色奇迹,9.4,1108315,104842,67832,588,日常|治愈|偶像|社团,0
吸血鬼福尔摩斯,8.1,2572805,104801,23645,173,泡面|推理|神魔,0
打工小哥,9.5,1658298,131652,8683,956,原创,0
不愉快的怪物庵（僅限台灣地區）,8.8,261527,104311,8643,107,奇幻|日常|治愈,0
薄樱鬼 碧血录,9.3,3959523,420776,155544,332,历史|声控|乙女,0
灼热乒乓妹,9.2,1964453,104141,83282,398,漫画改|校园|社团|运动,1
名侦探柯南 第11个前锋,8.8,2674504,3737601,49323,1323,漫画改|推理|智斗,1
教教我吧 北斋！,9.6,220165,103563,883,242,漫画改|日常|泡面,1
地球防卫少年,9,1439394,103502,79562,837,科幻|机战,0
机动战士高达 暮光的阿克西斯 红色残影,8.1,1515028,103361,6857,409,机战,0
蜂蜜与四叶草II,9.7,3668130,354453,56519,1387,萌系|恋爱|少女|治愈,0
卡片战斗先导者overDress,8.6,562462,103159,4466,251,热血|游戏改|励志,1
飙速宅男 GLORY LINE,8.7,2164364,210620,26098,911,热血,1
ARGONAVIS from BanG Dream! 梦想协奏曲,9.5,1812986,102963,20390,1064,音乐|偶像|励志,1
黑子的篮球 Winter Cup总集篇,9.1,3270948,1207246,29609,387,热血|运动,1
青出于蓝,9.4,1426678,109125,42252,529,日常|少女|治愈|恋爱,0
初音岛II,8.7,670831,471416,12574,270,日常|游戏改,0
头文字D Fifth Stage,9.4,10412479,590421,156981,675,时泪|运动|热血,0
降世神通：最后的气宗 第一季,9.7,1454645,111804,26079,1214,奇幻|战斗,0
STAR DRIVER 闪亮的塔科特,9.3,1181340,101852,35681,882,科幻|机战|搞笑|热血,0
小马宝莉 友谊的魔力 第八季,9.6,4983460,496353,77364,1333,,0
名侦探柯南 绝海的侦探,6.4,2678368,3737601,37671,2608,漫画改|推理|智斗,1
轻声密语,9.7,1210112,101450,88842,1085,日常|校园,0
加奈日记,9.6,589937,101448,11634,866,萌系|日常|治愈,0
翼·年代记 春雷记,9.7,679187,636757,8497,686,热血|奇幻|架空|穿越,0
给你做饭了！,6.7,2686181,101014,29234,210,萌系|校园|泡面|日常,0
剧场版 Free!-Timeless Medley,9.5,850380,1619639,35724,824,运动,1
金色琴弦～primo passo～,9.6,1086273,123874,26523,423,音乐|乙女,0
翼神传说,9.3,888325,103490,5704,491,热血,1
高校星歌剧 第三季,9.5,2589226,316071,30011,1223,原创|音乐|偶像|声控,0
恋旅～True Tours Nanto～,9.5,823216,100543,11968,358,恋爱,0
最终流放,9.5,472092,117757,10279,609,科幻|架空|冒险,0
伏 铁炮娘的捕物帐,9.4,432021,100033,1674,628,,0
初音岛II S.S.,9.4,722352,471416,8690,343,日常|游戏改|校园|恋爱,0
雨色可可,8.1,3654354,171920,33038,107,日常|治愈|美食,0
BRAVE10 真田十勇士,8.4,475212,99874,5927,238,历史|奇幻|热血|战斗,0
蜡笔小新 超级美味B级美食大逃亡,9.7,2585089,1401293,50442,1105,萌系|搞笑|少儿|冒险,1
STARRY☆SKY,8.7,632814,99654,4656,145,乙女|校园|日常,0
乌龙派出所,9.8,42100073,104239,261188,2495,搞笑|日常,0
剑灵,8,3024626,99302,115735,268,奇幻,0
彼得·格里爾的賢者時間（僅限港澳台地區）,8.1,521275,99223,5145,663,漫画改|搞笑|奇幻|架空,0
牙狼 -红莲之月-,7.9,2931642,99201,52849,224,热血|奇幻|战斗|历史,0
灼眼的夏娜炭,9.3,1327832,1340091,37927,462,萌系,0
灰与幻想的格林姆迦尔 OVA,9.8,1823908,1291193,12494,3390,奇幻|战斗|架空|穿越,0
拽妹黛薇儿 第一季,9.7,1445229,116874,17116,390,,0
高校之神（僅限港澳台地區）,8,453134,98843,9955,1551,漫画改|热血|校园|战斗,0
小魔女蒙娜,9.7,1131130,98605,20561,646,奇幻,0
我们这一家 第一期,9.8,5883507,205548,149,524,萌系|搞笑|日常,0
JOESTAR RADIO,9.8,4403368,5590177,18367,1546,热血|奇幻|战斗|声控,0
小女神花铃,9.7,768110,98225,22054,525,萌系|奇幻|少女,0
蒸汽男孩,9.4,660361,97962,13129,784,,0
寻找满月,9.8,1728455,97962,29181,633,催泪|少女|治愈|奇幻,0
樱花大战 TV版,9.5,1007756,354231,15656,593,时泪|科幻|热血|机战,0
小马宝莉 第二季,9.8,6134666,496353,218813,1225,萌系,0
老虎和兔子,9.6,1334424,98914,89641,844,热血|科幻,0
苍穹之法芙娜,9.6,883412,150916,17912,904,科幻|热血|机战,0
精灵宝可梦 剧场版1：超梦的逆袭,9.3,1285048,318992,22139,358,,1
圣诞之吻SS OVA,9.7,1284009,707815,21994,516,恋爱|校园|日常|治愈,0
女神异闻录3 剧场版 #4 Winter of Rebirth,9.7,2229592,243482,35334,740,游戏改,1
深渊传说,8.9,1145356,95113,25350,286,奇幻|热血|战斗,0
干物妹！小埋 R / 我家有個魚乾妹R（僅限港澳台地區）,8.9,357868,94876,4275,223,,0
放浪男孩,9.7,731139,94692,21467,991,日常|少女|治愈,0
宝石宠物 Tinkle☆（第二季）,9.8,2317476,109146,46773,562,萌系|治愈|魔法,0
苍翼默示录 Alter Memory,9.1,1055533,94509,11140,432,战斗|游戏改|架空,0
游☆戏☆王 5D's 第四季,9.8,36095660,257359,616293,2208,热血|奇幻|战斗,0
未确认进行式 OVA,9.5,1252184,697902,8881,483,萌系|搞笑,0
战姬绝唱SYMPHOGEAR G,9.6,1241957,213145,17849,1027,科幻|音乐|热血,0
彼方的阿斯特拉（僅限港澳台地區）,9.8,482790,93859,16120,3127,漫画改|科幻|冒险,0
攻壳机动队 S.A.C. SSS 3D,9.5,733169,943119,7282,348,科幻|热血|智斗,0
小马宝莉 友谊的魔力 第七季,9.7,7923604,496353,159930,2093,魔法,0
加速世界 OVA1 银翼的觉醒,8.7,1477515,1240186,42542,351,热血|机战|战斗,0
田中君總是如此慵懶（僅限港澳台地區）,9.7,191616,93070,5319,497,漫画改|搞笑|日常|校园,0
天使之卵,9.3,682404,92568,15211,411,,0
侦探歌剧 少女福尔摩斯,9.6,756741,117840,12704,433,搞笑|日常|推理,0
罗德岛战记-英雄骑士传-,9.3,1212595,137392,5878,265,时泪|奇幻|架空|冒险,0
战国BASARA,9.2,809389,108549,16593,260,历史|热血|游戏改,0
双面骑士,9.6,865752,92240,19524,417,智斗|奇幻,0
游☆戏☆王 5D's 第二季,9.7,36095660,257359,616293,1047,热血|奇幻|战斗,0
网球王子 全国大会篇,9.2,5140317,618466,91452,665,运动,1
竖笛与双肩书包,9.5,1039319,105533,7345,455,萌系|日常|治愈,0
×××HOLiC 笼 徒梦,9.8,7614363,1388981,333651,1276,奇幻,0
小马宝莉 第五季,9.7,5737940,496353,179506,1201,萌系,0
新撰组异闻录 铁,9.7,272355,91045,5273,297,漫画改|战斗|历史,0
战场上的女武神,8.7,1205177,90918,50447,454,奇幻|少女|热血,0
家有穆珂,9.4,3104023,90903,108296,284,萌系|泡面|日常,0
河童之夏,9.6,619169,90873,30962,604,治愈,0
王牌投手 振臂高挥,9.7,1462481,97475,24810,1140,运动|治愈|热血|声控,0
小马宝莉 第四季,9.7,6508172,496353,205469,1120,萌系,0
海月姬,9.5,240988,90265,2716,743,搞笑|日常|治愈,1
来冲浪吧！！美少年！！,6.3,916881,90237,10177,560,运动|声控,1
蔷薇少女 序曲,9.6,492231,607663,4453,392,萌系|奇幻,0
海马,9.8,666948,90177,16902,1314,科幻|少女,0
精灵守护者,9.8,1242591,89982,41377,1183,奇幻|治愈|热血,0
轮回的拉格朗日,8.4,754227,98561,13243,194,科幻|奇幻|机战|社团,0
逆转公主,8.9,670713,89749,9785,516,奇幻,0
此花亭奇谭（中配）,9.2,2416880,2138374,23139,608,萌系|日常|治愈|漫画改,0
荷包蛋的蛋黄什么时候戳破才好？,9.2,3422178,89692,225719,629,搞笑|日常|美食,0
现视研 二代目,9.5,1098162,170358,89577,492,日常|少女,0
不可思议星球的双胞胎公主 Gyu,9.5,1878132,182203,32282,435,奇幻|战斗|少女|少儿,0
厨神小当家（中配）,5.2,3868665,693206,61159,2360,漫画改|奇幻|冒险|美食,1
向阳素描,9.7,378788,109421,5815,508,萌系|日常|治愈,0
ACCA13区监察课－Regards,9.8,521954,857515,4225,2243,,1
偶像大师 SideM,9.4,1185910,141290,19442,768,音乐|偶像|原创,0
宝可梦 太阳&月亮（中配）,8.6,4345182,1566969,10048,438,热血|奇幻|架空|冒险,1
黑神,8.5,919302,87375,15915,337,奇幻|热血,0
佝偻猫 第一季,9.6,877413,93816,15885,293,萌系|搞笑|日常|泡面,0
机神咆吼,8.7,503693,86999,2073,155,科幻|架空,0
秀逗魔导士 第一季,9.8,2034993,115677,5818,848,时泪|奇幻|热血|魔法,0
精灵宝可梦 剧场版19：波尔凯尼恩与机巧的玛机雅娜,8.7,4136861,318992,48339,359,动画|奇幻|冒险,0
哆啦A梦 第三季,9.8,8711286,1473662,52021,1231,漫画改|搞笑|日常|少儿,1
女仆咖啡厅,9.6,1219255,86221,15932,844,搞笑|少女|治愈|美食,0
人鱼之森,9.3,1170498,90183,26596,426,奇幻,0
少女与战车 OVA 这次是真正的安齐奥战,9.4,1531540,685590,22737,1199,校园|少女|战斗|治愈,1
我的妹妹是大阪大妈,8.7,1931228,85436,12037,297,萌系|搞笑|日常|泡面,0
永不消失的彩虹,8.8,759164,85302,10295,226,萌系|奇幻|日常,0
高达Reconguista in G,8.6,1573789,85185,26494,714,机战,0
英雄传说 空之轨迹,9.3,359185,84716,5281,420,日常|奇幻|战斗,0
小碧蓝幻想！,9.6,2353258,84264,4949,799,漫画改|搞笑|泡面,0
今天开始做魔王 第二季,9.3,2240523,476640,23039,407,奇幻|神魔|架空|穿越,1
罗密欧与朱丽叶,9.4,485143,83902,4569,281,恋爱|架空|奇幻,0
米老鼠的黑白动画片生涯,9.6,1250805,83467,19296,629,时泪,0
小马宝莉 第三季,9.7,4028383,496353,95779,879,萌系,0
群居姐妹 OVA,9.7,1617056,839394,7127,845,日常|泡面|漫画改,0
Ragnastrike Angels,8.6,2518218,83233,2832,301,游戏改,0
